f_streams_id,dim_customer_id,dim_song_id,dim_date_id,dim_device_id,seconds_played,is_complete,play_mode
2016,224,59,20230508,1,300,1,Shuffle
2017,225,95,20211005,5,243,1,Search
2018,225,5,20210907,3,243,1,Search
2019,225,33,20211204,1,78,0,Playlist
2020,225,7,20211230,4,139,0,Album
2021,225,31,20211108,2,234,1,Shuffle
2022,225,57,20221117,3,252,1,Album
2023,225,93,20220422,1,102,0,Playlist
2024,225,25,20220422,5,137,0,Album
2025,225,41,20230528,3,140,0,Album
2026,226,47,20211130,5,203,1,Shuffle
2027,226,70,20210427,2,245,1,Playlist
2028,226,9,20210805,4,159,0,Album
2029,226,59,20211018,1,129,0,Playlist
2030,226,28,20210726,3,270,1,Search
2031,226,17,20220309,1,203,1,Shuffle
2032,226,22,20220421,2,193,1,Playlist
2033,226,30,20220310,2,282,1,Playlist
2034,226,6,20230830,4,125,0,Album
2035,227,74,20211127,3,271,1,Search
2036,227,43,20211215,5,134,0,Album
2037,227,44,20211122,1,176,0,Shuffle
2038,227,14,20211212,4,106,0,Playlist
2039,227,67,20211227,2,94,0,Album
2040,227,96,20220323,1,241,1,Shuffle
2041,227,13,20221102,1,159,0,Shuffle
2042,227,17,20220424,5,85,0,Album
2043,227,61,20231216,5,226,1,Search
2044,228,3,20211123,3,80,0,Shuffle
2045,228,73,20211210,5,279,1,Search
2046,228,87,20211223,2,240,1,Shuffle
2047,228,33,20211213,4,215,1,Shuffle
2048,228,87,20211126,5,51,0,Playlist
2049,228,47,20221027,5,50,0,Album
2050,228,78,20220427,4,96,0,Shuffle
2051,228,62,20220613,4,208,1,Search
2052,228,32,20230227,2,98,0,Playlist
2053,229,77,20211128,1,147,0,Search
2054,229,3,20210627,1,237,1,Shuffle
2055,229,2,20211201,5,75,0,Playlist
2056,229,28,20211206,1,228,1,Shuffle
2057,229,1,20211002,1,151,0,Shuffle
2058,229,58,20221122,2,164,0,Search
2059,229,95,20220907,1,270,1,Album
2060,229,51,20221107,4,236,1,Album
2061,229,91,20230804,1,212,1,Shuffle
2062,230,48,20210405,3,261,1,Album
2063,230,46,20210216,2,81,0,Playlist
2064,230,59,20210709,5,65,0,Search
2065,230,12,20210226,3,56,0,Search
2066,230,40,20211011,4,142,0,Search
2067,230,96,20221123,3,134,0,Album
2068,230,84,20220524,4,290,1,Album
2069,230,20,20220721,4,211,1,Search
2070,230,75,20230714,5,271,1,Shuffle
2071,231,62,20211223,5,211,1,Search
2072,231,30,20211216,2,130,0,Shuffle
2073,231,84,20211222,5,134,0,Playlist
2074,231,15,20211221,3,38,0,Shuffle
2075,231,34,20211216,5,246,1,Album
2076,231,56,20220620,2,84,0,Shuffle
2077,231,37,20220201,3,97,0,Search
2078,231,8,20220523,5,73,0,Shuffle
2079,231,7,20230716,1,53,0,Shuffle
2080,232,33,20211225,3,71,0,Shuffle
2081,232,73,20211231,2,142,0,Album
2082,232,29,20211229,2,231,1,Album
2083,232,34,20211228,2,84,0,Album
2084,232,93,20211231,1,189,1,Album
2085,232,98,20220528,3,84,0,Album
2086,232,18,20220720,1,65,0,Shuffle
2087,232,7,20220720,3,48,0,Album
2088,232,2,20231213,5,49,0,Shuffle
2089,233,27,20210903,2,228,1,Search
2090,233,10,20210309,4,141,0,Shuffle
2091,233,77,20210418,5,206,1,Playlist
2092,233,73,20211026,4,280,1,Search
2093,233,36,20210906,5,116,0,Playlist
2094,233,5,20220423,2,214,1,Playlist
2095,233,84,20220923,4,282,1,Search
2096,233,99,20220423,2,116,0,Playlist
2097,233,56,20230526,2,281,1,Search
2098,234,21,20211115,4,162,0,Shuffle
2099,234,62,20211017,4,96,0,Album
2100,234,76,20211022,4,202,1,Shuffle
2101,234,40,20211029,1,211,1,Search
2102,234,100,20211126,5,43,0,Album
2103,234,22,20221006,3,171,0,Playlist
2104,234,93,20220830,1,264,1,Search
2105,234,83,20221220,2,60,0,Album
2106,234,38,20230117,4,158,0,Search
2107,235,33,20210914,5,154,0,Album
2108,235,26,20210707,3,160,0,Shuffle
2109,235,28,20210727,1,243,1,Search
2110,235,66,20211215,2,100,0,Shuffle
2111,235,97,20211130,2,38,0,Shuffle
2112,235,11,20221119,5,120,0,Playlist
2113,235,70,20220316,2,189,1,Playlist
2114,235,86,20221217,1,33,0,Search
2115,235,56,20230815,5,298,1,Playlist
2116,236,39,20211226,2,239,1,Playlist
2117,236,99,20211226,3,87,0,Search
2118,236,17,20211228,2,192,1,Search
2119,236,64,20211230,2,191,1,Search
2120,236,30,20211225,1,221,1,Search
2121,236,33,20220420,2,174,0,Album
2122,236,84,20221011,1,264,1,Playlist
2123,236,17,20220406,4,287,1,Playlist
2124,236,45,20231229,3,151,0,Album
2125,237,11,20210620,2,79,0,Playlist
2126,237,83,20210822,4,131,0,Album
2127,237,98,20211028,2,118,0,Album
2128,237,75,20211103,1,256,1,Search
2129,237,98,20211127,4,244,1,Shuffle
2130,237,6,20220208,1,170,0,Playlist
2131,237,93,20220225,4,99,0,Shuffle
2132,237,71,20221117,5,258,1,Search
2133,237,8,20230502,5,100,0,Shuffle
2134,238,33,20211016,3,211,1,Album
2135,238,89,20210831,3,287,1,Album
2136,238,56,20211220,3,273,1,Album
2137,238,72,20211009,1,272,1,Shuffle
2138,238,24,20211103,4,103,0,Playlist
2139,238,5,20220609,2,218,1,Album
2140,238,92,20221030,2,111,0,Album
2141,238,2,20220824,4,33,0,Shuffle
2142,238,17,20230812,5,230,1,Album
2143,239,69,20210608,1,71,0,Search
2144,239,59,20210314,2,261,1,Search
2145,239,74,20211001,5,35,0,Playlist
2146,239,63,20211206,5,106,0,Search
2147,239,56,20210617,1,269,1,Search
2148,239,79,20220521,5,152,0,Playlist
2149,239,98,20220203,2,99,0,Playlist
2150,239,82,20221221,4,225,1,Search
2151,239,21,20230815,2,175,0,Playlist
2152,240,9,20211129,2,164,0,Shuffle
2153,240,38,20211120,2,73,0,Playlist
2154,240,77,20211128,4,46,0,Shuffle
2155,240,26,20211216,1,196,1,Album
2156,240,63,20211214,3,205,1,Search
2157,240,27,20220810,1,49,0,Search
2158,240,72,20221220,5,235,1,Shuffle
2159,240,93,20220601,3,258,1,Album
2160,240,39,20230406,2,66,0,Album
2161,241,73,20210823,4,51,0,Album
2162,241,81,20211117,4,60,0,Playlist
2163,241,78,20211130,5,137,0,Playlist
2164,241,44,20211007,2,126,0,Playlist
2165,241,62,20210831,3,145,0,Playlist
2166,241,47,20221219,4,115,0,Shuffle
2167,241,60,20221201,2,278,1,Search
2168,241,12,20220525,2,77,0,Album
2169,241,91,20230528,3,128,0,Shuffle
2170,242,5,20210831,1,219,1,Playlist
2171,242,40,20210131,2,72,0,Shuffle
2172,242,59,20210830,4,225,1,Shuffle
2173,242,3,20210902,1,172,0,Playlist
2174,242,51,20211105,5,216,1,Playlist
2175,242,1,20221207,1,190,1,Album
2176,242,21,20220319,3,59,0,Playlist
2177,242,89,20221212,1,102,0,Shuffle
2178,242,56,20230815,3,64,0,Album
2179,243,58,20211219,5,106,0,Shuffle
2180,243,57,20211230,1,289,1,Playlist
2181,243,30,20211220,3,283,1,Shuffle
2182,243,7,20211226,4,122,0,Search
2183,243,86,20211229,4,116,0,Album
2184,243,49,20220915,3,198,1,Album
2185,243,30,20220427,1,153,0,Shuffle
2186,243,33,20221013,1,146,0,Album
2187,243,63,20230824,2,120,0,Album
2188,244,40,20210428,4,85,0,Album
2189,244,53,20211001,2,59,0,Search
2190,244,61,20210831,4,81,0,Album
2191,244,94,20210805,3,131,0,Playlist
2192,244,23,20211019,4,294,1,Album
2193,244,1,20220502,2,286,1,Playlist
2194,244,5,20220107,3,224,1,Album
2195,244,22,20221220,2,168,0,Album
2196,244,78,20231030,2,164,0,Shuffle
2197,245,49,20211230,3,183,1,Album
2198,245,69,20211231,5,59,0,Search
2199,245,32,20211230,4,36,0,Playlist
2200,245,33,20211231,4,126,0,Album
2201,245,3,20211229,4,280,1,Search
2202,245,44,20220101,5,74,0,Search
2203,245,78,20221206,4,297,1,Search
2204,245,94,20220328,4,153,0,Playlist
2205,245,30,20230621,2,199,1,Album
2206,246,24,20211227,2,141,0,Search
2207,246,13,20211225,5,103,0,Shuffle
2208,246,4,20211224,5,248,1,Search
2209,246,3,20211220,5,42,0,Album
2210,246,10,20211208,2,141,0,Shuffle
2211,246,8,20220127,3,41,0,Album
2212,246,68,20220507,3,144,0,Playlist
2213,246,86,20220215,5,192,1,Album
2214,246,7,20231218,2,74,0,Shuffle
2215,247,38,20210929,5,64,0,Playlist
2216,247,24,20211225,1,177,0,Playlist
2217,247,78,20210801,2,148,0,Shuffle
2218,247,53,20210726,3,223,1,Search
2219,247,44,20210924,5,152,0,Playlist
2220,247,72,20220420,1,155,0,Playlist
2221,247,6,20220520,3,258,1,Shuffle
2222,247,73,20220821,2,238,1,Playlist
2223,247,23,20230220,3,136,0,Playlist
2224,248,53,20210715,5,50,0,Shuffle
2225,248,41,20211213,3,200,1,Shuffle
2226,248,32,20210514,1,147,0,Album
2227,248,19,20211104,2,295,1,Search
2228,248,11,20210616,5,143,0,Search
2229,248,48,20221129,2,42,0,Shuffle
2230,248,13,20220227,2,153,0,Search
2231,248,54,20220119,1,276,1,Album
2232,248,43,20230328,5,288,1,Shuffle
2233,249,58,20210905,3,111,0,Album
2234,249,99,20210621,1,105,0,Shuffle
2235,249,38,20210309,5,175,0,Album
2236,249,17,20211106,5,246,1,Search
2237,249,51,20210829,4,90,0,Shuffle
2238,249,4,20221007,1,156,0,Shuffle
2239,249,69,20221108,4,47,0,Playlist
2240,249,91,20220419,4,241,1,Shuffle
2241,249,10,20231018,4,298,1,Album
2242,250,65,20210627,5,124,0,Shuffle
2243,250,31,20210519,4,279,1,Playlist
2244,250,66,20210703,5,38,0,Search
2245,250,82,20210730,3,237,1,Search
2246,250,67,20210906,5,218,1,Shuffle
2247,250,9,20220803,4,236,1,Search
2248,250,82,20220927,5,66,0,Shuffle
2249,250,15,20220731,1,32,0,Album
2250,250,80,20230707,2,189,1,Playlist
2251,251,14,20210525,1,300,1,Search
2252,251,14,20211012,2,75,0,Search
2253,251,59,20210719,2,224,1,Album
2254,251,3,20210728,3,176,0,Album
2255,251,35,20210713,5,124,0,Search
2256,251,43,20220405,4,70,0,Album
2257,251,44,20220709,3,135,0,Playlist
2258,251,68,20221013,5,73,0,Album
2259,251,54,20230804,4,192,1,Album
2260,252,30,20211101,3,164,0,Search
2261,252,91,20210925,2,92,0,Search
2262,252,17,20211208,3,165,0,Playlist
2263,252,15,20211217,4,268,1,Playlist
2264,252,76,20211020,3,203,1,Playlist
2265,252,71,20221008,2,66,0,Shuffle
2266,252,26,20221204,1,81,0,Shuffle
2267,252,84,20221206,3,110,0,Search
2268,252,20,20230219,1,176,0,Search
2269,253,49,20211209,4,236,1,Album
2270,253,85,20211121,4,152,0,Album
2271,253,91,20210820,2,175,0,Shuffle
2272,253,85,20211119,2,245,1,Shuffle
2273,253,34,20210920,2,216,1,Playlist
2274,253,55,20220118,3,46,0,Playlist
2275,253,11,20220126,5,212,1,Search
2276,253,69,20220702,3,231,1,Shuffle
2277,253,50,20230424,2,227,1,Search
2278,254,57,20211113,5,123,0,Search
2279,254,47,20210921,1,237,1,Search
2280,254,72,20211221,5,254,1,Shuffle
2281,254,30,20210802,4,176,0,Search
2282,254,56,20210805,2,126,0,Search
2283,254,11,20220216,4,66,0,Playlist
2284,254,86,20220916,1,260,1,Shuffle
2285,254,25,20220427,5,188,1,Shuffle
2286,254,10,20230403,2,115,0,Playlist
2287,255,79,20210909,5,68,0,Shuffle
2288,255,3,20210702,4,153,0,Shuffle
2289,255,80,20210813,4,70,0,Search
2290,255,98,20210620,1,262,1,Album
2291,255,42,20211015,5,50,0,Search
2292,255,57,20220305,3,72,0,Shuffle
2293,255,34,20220824,2,248,1,Playlist
2294,255,91,20220917,2,86,0,Playlist
2295,255,57,20230403,3,114,0,Playlist
2296,256,55,20211216,1,268,1,Playlist
2297,256,68,20211201,2,236,1,Playlist
2298,256,76,20211228,1,168,0,Search
2299,256,33,20211210,1,94,0,Album
2300,256,81,20211207,5,159,0,Shuffle
2301,256,96,20220501,5,300,1,Playlist
2302,256,66,20220610,2,89,0,Playlist
2303,256,66,20220219,4,229,1,Album
2304,256,38,20230124,2,204,1,Playlist
2305,257,51,20210721,5,71,0,Playlist
2306,257,73,20211225,1,95,0,Search
2307,257,37,20210901,5,232,1,Playlist
2308,257,84,20211008,2,256,1,Search
2309,257,27,20211009,3,87,0,Album
2310,257,2,20220817,1,193,1,Album
2311,257,66,20220618,3,263,1,Album
2312,257,26,20220916,1,189,1,Album
2313,257,4,20230710,3,256,1,Playlist
2314,258,66,20211113,5,235,1,Shuffle
2315,258,88,20211107,5,64,0,Playlist
2316,258,51,20211104,4,180,1,Shuffle
2317,258,65,20211113,2,159,0,Playlist
2318,258,59,20211123,1,67,0,Playlist
2319,258,44,20221116,1,221,1,Shuffle
2320,258,98,20221113,1,47,0,Shuffle
2321,258,20,20220128,2,179,0,Shuffle
2322,258,50,20231215,5,50,0,Album
2323,259,45,20211205,1,33,0,Album
2324,259,86,20210706,2,198,1,Playlist
2325,259,98,20211021,5,63,0,Search
2326,259,20,20210701,1,78,0,Playlist
2327,259,4,20211224,5,42,0,Album
2328,259,3,20221007,5,265,1,Shuffle
2329,259,95,20220122,1,190,1,Album
2330,259,86,20220323,5,170,0,Search
2331,259,23,20230425,3,127,0,Album
2332,260,16,20211221,2,234,1,Album
2333,260,23,20211223,4,159,0,Playlist
2334,260,8,20211228,2,61,0,Playlist
2335,260,25,20211223,5,249,1,Shuffle
2336,260,97,20211215,3,261,1,Album
2337,260,56,20220419,2,271,1,Album
2338,260,7,20220524,2,41,0,Search
2339,260,55,20220912,2,107,0,Shuffle
2340,260,96,20230220,5,289,1,Playlist
2341,261,66,20210914,3,248,1,Shuffle
2342,261,94,20210928,5,101,0,Album
2343,261,60,20211026,5,152,0,Playlist
2344,261,34,20210417,5,124,0,Playlist
2345,261,1,20210518,5,145,0,Playlist
2346,261,77,20220310,5,126,0,Playlist
2347,261,26,20221122,5,227,1,Album
2348,261,73,20220720,2,194,1,Shuffle
2349,261,93,20230907,1,251,1,Album
2350,262,8,20210427,4,67,0,Search
2351,262,74,20210322,2,237,1,Shuffle
2352,262,50,20210407,4,189,1,Album
2353,262,7,20210604,3,263,1,Shuffle
2354,262,6,20210701,1,189,1,Album
2355,262,44,20220423,2,37,0,Playlist
2356,262,67,20220907,5,214,1,Shuffle
2357,262,26,20220726,1,47,0,Playlist
2358,262,43,20230916,4,129,0,Shuffle
2359,263,4,20210907,3,129,0,Album
2360,263,66,20210521,4,121,0,Shuffle
2361,263,90,20210529,5,187,1,Search
2362,263,40,20210822,3,131,0,Album
2363,263,81,20211012,2,164,0,Album
2364,263,42,20220417,4,172,0,Search
2365,263,25,20220925,2,241,1,Album
2366,263,60,20220707,5,205,1,Playlist
2367,263,15,20230401,3,265,1,Album
2368,264,5,20211218,4,193,1,Album
2369,264,62,20211128,5,105,0,Search
2370,264,7,20211024,2,44,0,Shuffle
2371,264,100,20211116,1,112,0,Playlist
2372,264,65,20211107,4,122,0,Album
2373,264,30,20221123,4,52,0,Album
2374,264,75,20220311,5,84,0,Album
2375,264,93,20220429,4,178,0,Search
2376,264,56,20231231,3,115,0,Search
2377,265,5,20211117,4,207,1,Album
2378,265,77,20210831,2,279,1,Shuffle
2379,265,93,20211115,3,271,1,Shuffle
2380,265,43,20211016,3,290,1,Search
2381,265,77,20211115,4,77,0,Album
2382,265,77,20220101,4,77,0,Playlist
2383,265,11,20220111,1,246,1,Search
2384,265,58,20220624,4,39,0,Shuffle
2385,265,56,20230626,2,232,1,Playlist
2386,266,94,20210914,2,88,0,Playlist
2387,266,43,20211214,3,88,0,Shuffle
2388,266,81,20211003,3,209,1,Playlist
2389,266,69,20211104,5,163,0,Album
2390,266,3,20211101,1,207,1,Search
2391,266,35,20220510,2,192,1,Album
2392,266,58,20221026,1,41,0,Search
2393,266,98,20220403,3,76,0,Album
2394,266,29,20230224,1,220,1,Album
2395,267,73,20210815,4,173,0,Search
2396,267,24,20210916,4,103,0,Album
2397,267,21,20211212,5,92,0,Album
2398,267,2,20210714,4,58,0,Search
2399,267,69,20210901,3,184,1,Search
2400,267,28,20220127,1,57,0,Album
2401,267,75,20220906,1,196,1,Album
2402,267,7,20220103,2,250,1,Playlist
2403,267,57,20230517,2,147,0,Playlist
2404,268,60,20211128,5,57,0,Shuffle
2405,268,12,20210912,3,40,0,Search
2406,268,12,20211216,5,31,0,Album
2407,268,94,20211010,3,42,0,Playlist
2408,268,77,20211204,5,49,0,Shuffle
2409,268,89,20220109,5,206,1,Album
2410,268,83,20220511,3,114,0,Playlist
2411,268,9,20220310,3,200,1,Album
2412,268,90,20231028,4,192,1,Playlist
2413,269,80,20211210,5,87,0,Search
2414,269,87,20211210,5,181,1,Shuffle
2415,269,64,20211027,4,172,0,Playlist
2416,269,90,20210626,2,127,0,Album
2417,269,25,20210420,3,270,1,Search
2418,269,68,20220823,5,115,0,Album
2419,269,52,20220208,5,77,0,Search
2420,269,11,20221229,5,221,1,Album
2421,269,4,20230911,3,59,0,Shuffle
2422,270,36,20211030,2,128,0,Playlist
2423,270,79,20211101,3,221,1,Search
2424,270,7,20211219,4,105,0,Search
2425,270,68,20211209,5,129,0,Shuffle
2426,270,12,20211024,1,156,0,Playlist
2427,270,61,20220803,4,205,1,Album
2428,270,8,20220401,4,197,1,Playlist
2429,270,71,20220624,5,243,1,Search
2430,270,35,20230207,4,135,0,Playlist
2431,271,26,20220408,3,117,0,Album
2432,271,60,20221223,5,284,1,Search
2433,271,61,20220528,3,175,0,Shuffle
2434,271,57,20220426,1,176,0,Shuffle
2435,271,26,20221018,5,294,1,Album
2436,271,42,20230215,3,111,0,Shuffle
2437,271,23,20230103,5,265,1,Shuffle
2438,271,83,20231231,1,211,1,Playlist
2439,271,56,20240921,3,155,0,Shuffle
2440,272,40,20221015,2,265,1,Playlist
2441,272,8,20221122,3,204,1,Shuffle
2442,272,92,20220822,2,141,0,Search
2443,272,79,20220909,5,200,1,Shuffle
2444,272,77,20221216,1,177,0,Playlist
2445,272,21,20230627,5,53,0,Shuffle
2446,272,24,20230827,3,120,0,Search
2447,272,73,20230907,4,136,0,Search
2448,272,38,20240904,1,50,0,Playlist
2449,273,6,20221204,1,229,1,Album
2450,273,90,20221107,2,98,0,Playlist
2451,273,31,20221224,1,269,1,Search
2452,273,100,20221130,3,226,1,Search
2453,273,66,20221110,2,112,0,Playlist
2454,273,92,20230831,4,155,0,Search
2455,273,97,20230324,1,31,0,Shuffle
2456,273,21,20230316,5,268,1,Album
2457,273,25,20240522,3,124,0,Playlist
2458,274,80,20220716,5,203,1,Search
2459,274,39,20220804,3,238,1,Album
2460,274,88,20221119,3,196,1,Playlist
2461,274,22,20220401,3,265,1,Playlist
2462,274,38,20220927,5,208,1,Playlist
2463,274,83,20230625,3,186,1,Shuffle
2464,274,99,20230218,4,177,0,Album
2465,274,11,20230808,2,274,1,Playlist
2466,274,62,20240720,4,243,1,Album
2467,275,99,20221231,1,116,0,Playlist
2468,275,8,20221108,1,295,1,Search
2469,275,23,20221205,2,111,0,Search
2470,275,16,20221223,4,106,0,Shuffle
2471,275,37,20221220,5,262,1,Playlist
2472,275,49,20230529,2,147,0,Search
2473,275,48,20230507,5,124,0,Album
2474,275,95,20230910,5,130,0,Shuffle
2475,275,53,20240831,2,180,1,Playlist
2476,276,55,20221229,2,87,0,Search
2477,276,80,20221229,4,162,0,Search
2478,276,91,20221231,1,101,0,Album
2479,276,1,20221231,1,283,1,Album
2480,276,27,20221231,3,148,0,Album
2481,276,11,20230517,3,285,1,Shuffle
2482,276,99,20230328,1,94,0,Album
2483,276,100,20230723,4,155,0,Playlist
2484,276,77,20241115,2,61,0,Shuffle
2485,277,99,20221031,1,30,0,Shuffle
2486,277,55,20221124,5,267,1,Album
2487,277,44,20221111,5,68,0,Playlist
2488,277,82,20221027,5,253,1,Playlist
2489,277,99,20221211,3,300,1,Shuffle
2490,277,88,20231111,1,47,0,Search
2491,277,20,20230118,3,126,0,Search
2492,277,41,20230210,2,223,1,Playlist
2493,277,97,20240704,1,275,1,Playlist
2494,278,41,20221110,4,204,1,Search
2495,278,69,20220604,3,128,0,Album
2496,278,47,20220824,2,153,0,Playlist
2497,278,28,20220430,3,143,0,Playlist
2498,278,70,20220424,3,63,0,Album
2499,278,72,20231228,4,199,1,Search
2500,278,85,20230620,1,144,0,Search
2501,278,94,20231113,4,227,1,Playlist
2502,278,69,20240414,3,45,0,Shuffle
2503,279,48,20220926,3,248,1,Album
2504,279,99,20221105,4,203,1,Playlist
2505,279,95,20221018,1,135,0,Search
2506,279,35,20221019,3,100,0,Album
2507,279,74,20221002,1,266,1,Shuffle
2508,279,30,20231115,2,75,0,Album
2509,279,63,20230523,4,35,0,Shuffle
2510,279,85,20230124,3,250,1,Search
2511,279,32,20241103,5,78,0,Shuffle
2512,280,55,20220720,5,91,0,Playlist
2513,280,2,20220702,5,161,0,Search
2514,280,26,20220717,4,212,1,Playlist
2515,280,71,20220808,5,181,1,Search
2516,280,43,20220830,1,105,0,Search
2517,280,88,20230210,2,217,1,Playlist
2518,280,79,20230312,2,241,1,Playlist
2519,280,56,20230906,1,55,0,Shuffle
2520,280,11,20241107,1,231,1,Playlist
2521,281,55,20220725,2,296,1,Album
2522,281,37,20220523,1,58,0,Album
2523,281,93,20220416,2,69,0,Shuffle
2524,281,85,20220719,2,124,0,Album
2525,281,46,20220827,1,133,0,Shuffle
2526,281,75,20230624,3,215,1,Shuffle
2527,281,47,20230926,5,226,1,Album
2528,281,62,20231104,5,69,0,Search
2529,281,4,20240528,5,157,0,Playlist
2530,282,37,20221121,2,294,1,Shuffle
2531,282,31,20220923,4,275,1,Search
2532,282,42,20221215,2,31,0,Shuffle
2533,282,44,20220703,1,151,0,Playlist
2534,282,50,20221118,4,41,0,Shuffle
2535,282,40,20231122,5,60,0,Search
2536,282,90,20230719,3,138,0,Shuffle
2537,282,34,20230719,4,43,0,Album
2538,282,93,20240811,2,98,0,Shuffle
2539,283,56,20221218,4,155,0,Album
2540,283,7,20221201,4,164,0,Shuffle
2541,283,25,20221130,2,190,1,Shuffle
2542,283,38,20221218,5,277,1,Search
2543,283,88,20221228,2,224,1,Album
2544,283,7,20230205,4,162,0,Search
2545,283,88,20231129,2,76,0,Playlist
2546,283,29,20231224,5,139,0,Shuffle
2547,283,29,20240307,3,232,1,Playlist
2548,284,7,20221110,5,43,0,Search
2549,284,9,20220829,4,295,1,Playlist
2550,284,97,20220722,4,88,0,Playlist
2551,284,25,20220718,1,111,0,Search
2552,284,40,20221112,2,184,1,Search
2553,284,37,20230706,5,125,0,Search
2554,284,11,20230827,5,250,1,Album
2555,284,13,20231031,3,131,0,Album
2556,284,19,20240323,5,195,1,Shuffle
2557,285,98,20221102,3,99,0,Playlist
2558,285,3,20220626,2,38,0,Album
2559,285,36,20221022,5,196,1,Shuffle
2560,285,23,20220506,4,275,1,Search
2561,285,74,20220924,5,185,1,Playlist
2562,285,65,20230210,2,45,0,Playlist
2563,285,97,20231225,2,157,0,Shuffle
2564,285,68,20231109,1,172,0,Playlist
2565,285,37,20240806,1,110,0,Playlist
2566,286,74,20220514,1,184,1,Playlist
2567,286,39,20220430,3,167,0,Shuffle
2568,286,92,20220617,2,235,1,Playlist
2569,286,64,20221222,1,152,0,Playlist
2570,286,49,20220524,4,213,1,Search
2571,286,49,20231019,1,135,0,Shuffle
2572,286,3,20230913,4,153,0,Playlist
2573,286,59,20230203,4,125,0,Search
2574,286,23,20240530,4,69,0,Playlist
2575,287,20,20221119,3,41,0,Search
2576,287,3,20221231,1,160,0,Playlist
2577,287,24,20221117,3,286,1,Search
2578,287,96,20221110,1,105,0,Shuffle
2579,287,66,20221215,5,190,1,Shuffle
2580,287,64,20231226,4,199,1,Search
2581,287,42,20231111,4,206,1,Shuffle
2582,287,26,20230922,5,180,1,Search
2583,287,47,20240316,5,182,1,Playlist
2584,288,37,20220531,2,263,1,Search
2585,288,6,20221021,4,175,0,Search
2586,288,50,20220420,2,67,0,Playlist
2587,288,44,20220906,4,66,0,Album
2588,288,84,20221225,5,269,1,Search
2589,288,59,20230504,1,41,0,Shuffle
2590,288,10,20231201,3,243,1,Search
2591,288,76,20230907,2,182,1,Shuffle
2592,288,48,20240402,4,217,1,Search
2593,289,53,20221224,3,167,0,Search
2594,289,67,20221211,1,189,1,Album
2595,289,79,20221202,2,273,1,Playlist
2596,289,22,20221218,4,292,1,Album
2597,289,9,20221101,4,98,0,Album
2598,289,21,20230605,1,174,0,Search
2599,289,26,20230416,5,178,0,Playlist
2600,289,61,20230322,3,187,1,Shuffle
2601,289,11,20240317,3,265,1,Album
2602,290,92,20221027,1,87,0,Album
2603,290,84,20221103,4,159,0,Search
2604,290,3,20221119,3,34,0,Playlist
2605,290,20,20221216,1,133,0,Playlist
2606,290,91,20221030,2,40,0,Playlist
2607,290,75,20230518,1,296,1,Playlist
2608,290,100,20231127,4,197,1,Shuffle
2609,290,34,20230504,3,180,1,Shuffle
2610,290,48,20240411,1,202,1,Album
2611,291,40,20221121,2,129,0,Playlist
2612,291,62,20220214,1,219,1,Playlist
2613,291,32,20220519,4,287,1,Album
2614,291,51,20220223,1,231,1,Album
2615,291,17,20220911,5,212,1,Album
2616,291,14,20231222,5,133,0,Playlist
2617,291,99,20230502,5,144,0,Shuffle
2618,291,91,20230726,5,285,1,Search
2619,291,100,20241119,1,133,0,Playlist
2620,292,98,20221231,2,166,0,Playlist
2621,292,80,20221213,4,216,1,Playlist
2622,292,80,20221229,5,62,0,Search
2623,292,71,20221227,3,248,1,Shuffle
2624,292,69,20221211,1,255,1,Search
2625,292,37,20230816,5,284,1,Search
2626,292,49,20230711,1,92,0,Playlist
2627,292,44,20230317,2,183,1,Search
2628,292,76,20240611,2,149,0,Album
2629,293,85,20221127,5,189,1,Album
2630,293,47,20221120,2,122,0,Album
2631,293,57,20220620,4,157,0,Search
2632,293,6,20221029,4,123,0,Playlist
2633,293,90,20221225,2,294,1,Shuffle
2634,293,40,20230830,3,44,0,Album
2635,293,13,20230920,1,95,0,Search
2636,293,49,20230222,5,135,0,Search
2637,293,52,20240520,4,83,0,Shuffle
2638,294,50,20221021,2,54,0,Search
2639,294,91,20221129,1,53,0,Shuffle
2640,294,9,20221108,3,136,0,Playlist
2641,294,4,20221207,2,73,0,Search
2642,294,9,20221010,3,67,0,Shuffle
2643,294,1,20230507,4,187,1,Shuffle
2644,294,34,20230219,4,143,0,Playlist
2645,294,11,20231025,3,208,1,Shuffle
2646,294,79,20240220,4,150,0,Playlist
2647,295,92,20221220,5,95,0,Playlist
2648,295,95,20221205,5,171,0,Shuffle
2649,295,36,20221025,3,299,1,Shuffle
2650,295,16,20221214,2,100,0,Album
2651,295,3,20221109,1,41,0,Playlist
2652,295,10,20231122,2,105,0,Album
2653,295,61,20230514,4,89,0,Search
2654,295,33,20231015,4,127,0,Playlist
2655,295,27,20240811,5,234,1,Album
2656,296,60,20221230,3,258,1,Search
2657,296,99,20221204,5,130,0,Playlist
2658,296,95,20221203,3,164,0,Album
2659,296,89,20221115,4,146,0,Playlist
2660,296,16,20221110,2,34,0,Album
2661,296,30,20230326,4,293,1,Album
2662,296,91,20230209,5,85,0,Shuffle
2663,296,14,20230723,3,166,0,Search
2664,296,48,20241026,4,117,0,Search
2665,297,96,20221018,4,241,1,Shuffle
2666,297,77,20221127,4,295,1,Shuffle
2667,297,11,20221026,2,167,0,Playlist
2668,297,9,20221129,4,99,0,Album
2669,297,1,20221122,5,114,0,Search
2670,297,16,20231023,2,45,0,Playlist
2671,297,12,20230626,3,121,0,Playlist
